scenario_idx,mem_len,N,threshold,real_ber,pred_ber,real_region,pred_region,abs_error,abs_log10_error,region_error,signed_error,signed_log10_error,sir,isi_spread,overlap,effective_snr,isi_cv,dominant_isi_ratio,gap,mu0,mu1,std0,std1
0,8,1916,20.621125565695465,0.4790534960677284,0.47767165,13,13,0.001381843035425545,0.0012545326203460827,0,-0.001381843035425545,-0.0012545326203460827,0.7400653191031287,0.0643861656990943,2.5091330129725322e-09,71.06371272320663,0.8087565742677888,0.396342949281913,158.66358375880273,107.1956621012076,265.85924586001033,10.215739794306401,15.807783623556192
0,8,1916,22.49577334439505,0.47619772934743926,0.475102,13,13,0.0010957219583706546,0.0010004504640699352,0,-0.0010957219583706546,-0.0010004504640699352,0.7400653191031287,0.0643861656990943,2.5091330129725322e-09,71.06371272320663,0.8087565742677888,0.396342949281913,158.66358375880273,107.1956621012076,265.85924586001033,10.215739794306401,15.807783623556192
0,8,1916,24.37042112309464,0.4730548151843942,0.47226697,13,13,0.0007878431194222602,0.000723896677596092,0,-0.0007878431194222602,-0.000723896677596092,0.7400653191031287,0.0643861656990943,2.5091330129725322e-09,71.06371272320663,0.8087565742677888,0.396342949281913,158.66358375880273,107.1956621012076,265.85924586001033,10.215739794306401,15.807783623556192
0,8,1916,26.245068901794227,0.4696710692973741,0.46914607,13,13,0.0005249964328416512,0.00048573900309645257,0,-0.0005249964328416512,-0.00048573900309645257,0.7400653191031287,0.0643861656990943,2.5091330129725322e-09,71.06371272320663,0.8087565742677888,0.396342949281913,158.66358375880273,107.1956621012076,265.85924586001033,10.215739794306401,15.807783623556192
0,8,1916,28.119716680493816,0.4661064095220754,0.4656732,13,13,0.0004332012853810463,0.0004038212765564708,0,-0.0004332012853810463,-0.0004038212765564708,0.7400653191031287,0.0643861656990943,2.5091330129725322e-09,71.06371272320663,0.8087565742677888,0.396342949281913,158.66358375880273,107.1956621012076,265.85924586001033,10.215739794306401,15.807783623556192
0,8,1916,29.994364459193402,0.46241211777637087,0.46184477,13,13,0.0005673456759222595,0.0005331721153216118,0,-0.0005673456759222595,-0.0005331721153216118,0.7400653191031287,0.0643861656990943,2.5091330129725322e-09,71.06371272320663,0.8087565742677888,0.396342949281913,158.66358375880273,107.1956621012076,265.85924586001033,10.215739794306401,15.807783623556192
0,8,1916,31.86901223789299,0.45861836414182533,0.4576851,13,13,0.0009332511886392947,0.0008846639084369445,0,-0.0009332511886392947,-0.0008846639084369445,0.7400653191031287,0.0643861656990943,2.5091330129725322e-09,71.06371272320663,0.8087565742677888,0.396342949281913,158.66358375880273,107.1956621012076,265.85924586001033,10.215739794306401,15.807783623556192
0,8,1916,33.74366001659258,0.45472778414663617,0.45324677,13,13,0.0014810118573600484,0.0014167626725966054,0,-0.0014810118573600484,-0.0014167626725966054,0.7400653191031287,0.0643861656990943,2.5091330129725322e-09,71.06371272320663,0.8087565742677888,0.396342949281913,158.66358375880273,107.1956621012076,265.85924586001033,10.215739794306401,15.807783623556192
0,8,1916,35.61830779529217,0.4507183119080859,0.44862694,13,13,0.002091376426060776,0.0020198723885737624,0,-0.002091376426060776,-0.0020198723885737624,0.7400653191031287,0.0643861656990943,2.5091330129725322e-09,71.06371272320663,0.8087565742677888,0.396342949281913,158.66358375880273,107.1956621012076,265.85924586001033,10.215739794306401,15.807783623556192
0,8,1916,37.49295557399175,0.4465574170980554,0.44389942,12,12,0.0026579942140679824,0.0025927398229635967,0,-0.0026579942140679824,-0.0025927398229635967,0.7400653191031287,0.0643861656990943,2.5091330129725322e-09,71.06371272320663,0.8087565742677888,0.396342949281913,158.66358375880273,107.1956621012076,265.85924586001033,10.215739794306401,15.807783623556192
0,8,1916,39.36760335269134,0.4422210560870632,0.43911278,12,12,0.0031082736087306717,0.0030633189609807765,0,-0.0031082736087306717,-0.0030633189609807765,0.7400653191031287,0.0643861656990943,2.5091330129725322e-09,71.06371272320663,0.8087565742677888,0.396342949281913,158.66358375880273,107.1956621012076,265.85924586001033,10.215739794306401,15.807783623556192
0,8,1916,41.24225113139093,0.4377064375754749,0.43428978,12,12,0.0034166543361102697,0.003403310784125202,0,-0.0034166543361102697,-0.003403310784125202,0.7400653191031287,0.0643861656990943,2.5091330129725322e-09,71.06371272320663,0.8087565742677888,0.396342949281913,158.66358375880273,107.1956621012076,265.85924586001033,10.215739794306401,15.807783623556192
0,8,1916,43.11689891009052,0.4330326293987295,0.42943144,12,12,0.0036011909526845742,0.003626791528993367,0,-0.0036011909526845742,-0.003626791528993367,0.7400653191031287,0.0643861656990943,2.5091330129725322e-09,71.06371272320663,0.8087565742677888,0.396342949281913,158.66358375880273,107.1956621012076,265.85924586001033,10.215739794306401,15.807783623556192
0,8,1916,44.9915466887901,0.42823112066664115,0.42454967,12,12,0.0036814516393126606,0.003749730005026042,0,-0.0036814516393126606,-0.003749730005026042,0.7400653191031287,0.0643861656990943,2.5091330129725322e-09,71.06371272320663,0.8087565742677888,0.396342949281913,158.66358375880273,107.1956621012076,265.85924586001033,10.215739794306401,15.807783623556192
0,8,1916,46.86619446748969,0.42333308781865836,0.41963103,12,12,0.0037020536828398787,0.003814630136047714,0,-0.0037020536828398787,-0.003814630136047714,0.7400653191031287,0.0643861656990943,2.5091330129725322e-09,71.06371272320663,0.8087565742677888,0.396342949281913,158.66358375880273,107.1956621012076,265.85924586001033,10.215739794306401,15.807783623556192
0,8,1916,48.74084224618928,0.41835984313011604,0.41467404,12,12,0.0036857994747205303,0.0038431562107726913,0,-0.0036857994747205303,-0.0038431562107726913,0.7400653191031287,0.0643861656990943,2.5091330129725322e-09,71.06371272320663,0.8087565742677888,0.396342949281913,158.66358375880273,107.1956621012076,265.85924586001033,10.215739794306401,15.807783623556192
0,8,1916,50.615490024888864,0.41331987697229866,0.4096804,12,12,0.003639480653862992,0.003841115798528749,0,-0.003639480653862992,-0.003841115798528749,0.7400653191031287,0.0643861656990943,2.5091330129725322e-09,71.06371272320663,0.8087565742677888,0.396342949281913,158.66358375880273,107.1956621012076,265.85924586001033,10.215739794306401,15.807783623556192
0,8,1916,52.49013780358845,0.40821236278691264,0.404663,12,12,0.0035493662563798045,0.003792670058325953,0,-0.0035493662563798045,-0.003792670058325953,0.7400653191031287,0.0643861656990943,2.5091330129725322e-09,71.06371272320663,0.8087565742677888,0.396342949281913,158.66358375880273,107.1956621012076,265.85924586001033,10.215739794306401,15.807783623556192
0,8,1916,54.36478558228804,0.40303430442531313,0.3996327,12,12,0.003401612088276995,0.003681016186626307,0,-0.003401612088276995,-0.003681016186626307,0.7400653191031287,0.0643861656990943,2.5091330129725322e-09,71.06371272320663,0.8087565742677888,0.396342949281913,158.66358375880273,107.1956621012076,265.85924586001033,10.215739794306401,15.807783623556192
0,8,1916,56.23943336098763,0.3977873763836324,0.39461863,11,11,0.0031687459743916513,0.003473418880560908,0,-0.0031687459743916513,-0.003473418880560908,0.7400653191031287,0.0643861656990943,2.5091330129725322e-09,71.06371272320663,0.8087565742677888,0.396342949281913,158.66358375880273,107.1956621012076,265.85924586001033,10.215739794306401,15.807783623556192
0,8,1916,58.114081139687215,0.3924812302164833,0.38962978,11,11,0.0028514489702979873,0.0031667541481009698,0,-0.0028514489702979873,-0.0031667541481009698,0.7400653191031287,0.0643861656990943,2.5091330129725322e-09,71.06371272320663,0.8087565742677888,0.396342949281913,158.66358375880273,107.1956621012076,265.85924586001033,10.215739794306401,15.807783623556192
